theta_deg,Br_T,Bt_T
30.5,-0.8935306212999024,-0.19061912364252262
31.0,-1.4097969231269547,-0.10655208984845672
31.5,-1.4237069163939569,-0.005332827727065501
32.0,-1.425208130798356,-0.00036161390290949543
32.5,-1.4227055956834225,0.00016019507406045763
33.0,-1.42431400450489,0.0003224243086300045
33.49999999999999,-1.423768033914265,0.005164071983935392
34.0,-1.401933326575258,0.09452251329644143
34.5,-0.873997645009319,0.20102883642695338
35.0,-0.7052328562568483,-0.004252360981439524
35.5,-0.906739803286042,-0.2626816294252794
36.0,-0.9640190432001732,-0.39655910984839693
36.5,-0.5522479312710663,-0.14560218975206402
37.0,-0.38398795125902496,-0.06124935600226761
37.5,-0.31079922745639743,-0.025593080145307725
37.99999999999999,-0.28020127950596607,-0.0053403767973783595
38.5,-0.2812551243791802,0.011054857515909285
39.0,-0.3180859560097828,0.07155580767176523
39.5,-0.23011657930581686,0.1515659782409006
40.0,-0.21170054086404502,0.10649718623994368
40.5,-0.3224762959774792,0.044375295232729116
40.99999999999999,-0.6854736794802281,0.17736704613611826
41.5,-1.2042350242987725,0.10235496788365182
42.0,-1.2319746415239414,0.00554629326274879
42.5,-1.2327000921970988,0.00017556320207472368
43.0,-1.2320861256311773,0.00017063800165346345
43.5,-1.2303657277847564,0.0054542920907612565
44.0,-1.2124354089431715,0.09710465386065162
44.50000000000001,-0.7651820721048752,0.20809667365777465
45.0,-0.5569454505038778,0.011712911647905938
45.5,-0.6689877025732435,-0.14346774381316352
45.99999999999999,-1.0113188333850904,-0.06633492524341367
46.49999999999999,-1.0200655880289418,-0.0023270783612716873
47.0,-1.0209327559568828,-0.0008758528859207876
47.5,-1.0200057909088687,0.00039496020961606764
48.0,-1.0194231766468345,-0.0063455777284511196
48.5,-0.9936880041148254,-0.08928803841501466
49.0,-0.604888291683962,-0.10364001407550336
49.50000000000001,-0.27651651422033435,0.0647891043570894
50.0,-0.1476058265325039,0.022618485250687558
50.5,-0.11029864248015679,-0.0059783230501369135
50.99999999999999,-0.126158024627239,-0.009245801876591324
51.49999999999999,-0.12441927635415799,0.0005238689152257561
52.0,-0.13122692386558832,0.005780556987589249
52.50000000000001,-0.15182751358690685,0.013645831683515474
53.0,-0.18769121172282446,0.028536203047166375
53.5,-0.2756814168249091,0.06614486689295364
54.0,-0.4920291118363527,0.20543120069719117
54.49999999999999,-0.4406697981858419,0.1656671248756833
55.0,-0.2803739606033127,0.033730368215101995
